,X,Y,AP2 RTT(mm),AP3 RTT(mm),AP4 RTT(mm),AP5 RTT(mm),AP2 RSS(dBm),AP3 RSS(dBm),AP4 RSS(dBm),AP5 RSS(dBm),LOS APs
6261,11,9,3698,2414,2006,954,-69,-57,-55,-52,3 4 5
6262,11,9,3811,2407,2109,913,-69,-58,-55,-52,3 4 5
6263,11,9,3755,2325,2137,907,-70,-58,-56,-52,3 4 5
6264,11,9,3818,2419,2222,876,-70,-59,-55,-52,3 4 5
6265,11,9,3783,2475,2285,907,-71,-58,-55,-53,3 4 5
6266,11,9,3935,2498,2334,873,-71,-58,-54,-53,3 4 5
6267,11,9,3818,2503,2285,1069,-71,-59,-55,-51,3 4 5
6268,11,9,3766,2440,2030,879,-71,-60,-55,-51,3 4 5
6269,11,9,3930,2501,2182,963,-71,-59,-55,-51,3 4 5
6270,11,9,3823,2501,2166,1032,-71,-59,-55,-51,3 4 5
6271,11,9,3869,2526,2095,1035,-71,-59,-55,-51,3 4 5
6272,11,9,3874,2608,2276,1104,-71,-59,-55,-51,3 4 5
6273,11,9,3874,2496,2245,879,-71,-59,-55,-51,3 4 5
6274,11,9,3790,2498,2248,1001,-71,-61,-55,-51,3 4 5
6275,11,9,4022,2266,2262,844,-71,-58,-55,-54,3 4 5
6276,11,9,3778,2529,2224,1035,-71,-57,-55,-55,3 4 5
6277,11,9,3811,2491,2376,923,-71,-57,-55,-54,3 4 5
6278,11,9,3935,2653,2217,957,-70,-56,-55,-54,3 4 5
6279,11,9,3234,2742,2184,919,-72,-56,-56,-53,3 4 5
6280,11,9,3284,2639,1971,954,-71,-57,-56,-55,3 4 5
6281,11,9,3117,2824,2095,951,-72,-59,-55,-54,3 4 5
6282,11,9,3966,3419,2091,1237,-69,-57,-56,-54,3 4 5
6283,11,9,4226,4007,2137,1035,-67,-55,-58,-53,3 4 5
6284,11,9,4633,4663,2435,729,-69,-57,-54,-54,3 4 5
6285,11,9,4146,2716,2416,951,-68,-55,-55,-53,3 4 5
6286,11,9,3937,3598,2081,1073,-68,-56,-56,-54,3 4 5
6287,11,9,3961,4362,2184,820,-67,-56,-55,-53,3 4 5
6288,11,9,4029,3551,2388,891,-69,-56,-55,-55,3 4 5
6289,11,9,4019,3790,2344,988,-69,-55,-55,-55,3 4 5
6290,11,9,3991,3314,2391,963,-69,-56,-54,-53,3 4 5
6291,11,9,3991,3423,2386,844,-68,-56,-54,-52,3 4 5
6292,11,9,3996,3369,2276,926,-68,-56,-55,-53,3 4 5
6293,11,9,3970,3260,2121,1032,-68,-55,-54,-53,3 4 5
6294,11,9,4062,3379,2423,1144,-68,-56,-54,-54,3 4 5
6295,11,9,3996,3204,2313,715,-67,-57,-54,-53,3 4 5
6296,11,9,3930,3000,2184,778,-68,-57,-55,-53,3 4 5
6297,11,9,3954,3080,2334,832,-67,-57,-55,-53,3 4 5
6298,11,9,4048,3119,2323,839,-67,-57,-55,-53,3 4 5
6299,11,9,3998,2988,2224,769,-68,-57,-55,-53,3 4 5
6300,11,9,4076,2939,2391,858,-67,-57,-55,-53,3 4 5
6301,11,9,3907,2995,2332,750,-67,-57,-55,-53,3 4 5
6302,11,9,3912,2969,2421,867,-67,-57,-56,-53,3 4 5
6303,11,9,3970,2993,2365,750,-67,-57,-55,-53,3 4 5
6304,11,9,3853,2972,2386,834,-67,-57,-55,-54,3 4 5
6305,11,9,3958,3143,2344,719,-68,-57,-55,-53,3 4 5
6306,11,9,3968,2993,2355,719,-67,-57,-55,-53,3 4 5
6307,11,9,4057,2918,2381,766,-68,-56,-55,-53,3 4 5
6308,11,9,4015,2934,2391,723,-68,-56,-55,-54,3 4 5
6309,11,9,4024,2965,2212,1073,-68,-56,-54,-53,3 4 5
6310,11,9,4111,3173,2304,1066,-69,-55,-55,-54,3 4 5
6311,11,9,4022,3403,2241,994,-69,-55,-55,-54,3 4 5
6312,11,9,3994,3433,2362,1038,-68,-55,-55,-54,3 4 5
6313,11,9,4108,3436,2283,1001,-69,-55,-55,-54,3 4 5
6314,11,9,3989,3169,2320,838,-69,-55,-55,-54,3 4 5
6315,11,9,3987,2972,2285,1044,-69,-56,-55,-53,3 4 5
6316,11,9,4052,2852,2241,1026,-68,-56,-55,-54,3 4 5
6317,11,9,3839,2878,2226,710,-68,-56,-55,-53,3 4 5
6318,11,9,3816,2993,2304,860,-68,-57,-55,-54,3 4 5
6319,11,9,3973,2913,2379,895,-68,-56,-55,-54,3 4 5
6320,11,9,3883,3002,2299,860,-67,-57,-55,-54,3 4 5
6321,11,9,3785,2906,2184,862,-67,-56,-55,-53,3 4 5
6322,11,9,3701,2904,2180,867,-68,-56,-55,-54,3 4 5
6323,11,9,3778,2965,2355,808,-68,-56,-55,-54,3 4 5
6324,11,9,3813,3061,2351,745,-67,-56,-54,-53,3 4 5
6325,11,9,3930,3061,2306,691,-68,-56,-55,-53,3 4 5
6326,11,9,3872,3030,2362,966,-67,-56,-55,-53,3 4 5
6327,11,9,3912,2930,2388,997,-67,-56,-54,-53,3 4 5
6328,11,9,3926,2946,2353,799,-68,-57,-55,-53,3 4 5
6329,11,9,4050,2934,2173,951,-69,-56,-54,-53,3 4 5
6330,11,9,4043,3166,2241,841,-69,-57,-55,-54,3 4 5
6331,11,9,4130,3641,2325,801,-67,-56,-55,-53,3 4 5
6332,11,9,3935,3382,2437,1001,-68,-57,-55,-53,3 4 5
6333,11,9,3956,3066,2123,844,-68,-56,-56,-52,3 4 5
6334,11,9,4448,2848,2137,760,-69,-57,-55,-53,3 4 5
6335,11,9,4073,2991,2449,1082,-68,-57,-55,-53,3 4 5
6336,11,9,3966,2941,2323,738,-68,-56,-55,-53,3 4 5
6337,11,9,3954,3298,2330,1110,-68,-55,-55,-52,3 4 5
6338,11,9,3909,2904,2060,844,-69,-58,-55,-54,3 4 5
6339,11,9,4024,2876,2109,1026,-68,-56,-56,-54,3 4 5
6340,11,9,3377,2618,2306,960,-69,-56,-55,-53,3 4 5
6341,11,9,3727,2672,2137,912,-70,-55,-55,-54,3 4 5
6342,11,9,3928,2501,2358,1010,-70,-56,-55,-53,3 4 5
6343,11,9,3963,2383,2123,853,-70,-56,-55,-53,3 4 5
6344,11,9,3436,2496,1912,1032,-69,-58,-55,-55,3 4 5
6345,11,9,3757,3295,2081,1064,-69,-56,-55,-52,3 4 5
6346,11,9,4160,4282,2386,1073,-68,-55,-55,-53,3 4 5
6347,11,9,4132,4282,2088,1238,-68,-55,-55,-54,3 4 5
6348,11,9,4198,3117,2299,909,-69,-55,-54,-53,3 4 5
6349,11,9,3492,2412,2323,726,-69,-59,-55,-53,3 4 5
6350,11,9,4029,2531,2208,797,-70,-57,-55,-54,3 4 5
6351,11,9,4130,2435,2386,1064,-71,-57,-55,-55,3 4 5
6352,11,9,4158,2733,2330,910,-70,-56,-55,-54,3 4 5
6353,11,9,4226,2676,2032,825,-72,-56,-55,-55,3 4 5
6354,11,9,3909,2562,2004,745,-71,-59,-55,-54,3 4 5
6355,11,9,3872,2702,1915,855,-70,-58,-56,-53,3 4 5
6356,11,9,3841,2538,2386,954,-70,-56,-55,-52,3 4 5
6357,11,9,4087,2414,2175,949,-70,-57,-55,-54,3 4 5
6358,11,9,3895,2616,2238,1116,-70,-57,-55,-54,3 4 5
6359,11,9,3616,2468,2180,947,-70,-60,-55,-53,3 4 5
6360,11,10,4092,2438,1538,1460,-67,-56,-52,-55,3 4 5
6361,11,10,3841,2179,1551,1423,-68,-59,-53,-56,3 4 5
6362,11,10,3928,2123,1685,710,-67,-57,-54,-56,3 4 5
6363,11,10,3787,2526,1623,764,-68,-57,-53,-56,3 4 5
6364,11,10,3694,2638,1629,977,-68,-59,-54,-57,3 4 5
6365,11,10,3148,2713,1613,982,-68,-56,-54,-56,3 4 5
6366,11,10,3581,2323,1554,799,-67,-56,-54,-57,3 4 5
6367,11,10,3141,2307,1660,1005,-68,-56,-52,-56,3 4 5
6368,11,10,3171,2332,1631,1585,-67,-57,-53,-56,3 4 5
6369,11,10,3091,2295,1588,1153,-67,-58,-53,-56,3 4 5
6370,11,10,2890,2598,1690,1501,-67,-56,-53,-58,3 4 5
6371,11,10,3087,2513,1601,1466,-68,-55,-53,-57,3 4 5
6372,11,10,3433,2595,1629,797,-66,-55,-53,-56,3 4 5
6373,11,10,3199,3388,1648,1541,-67,-56,-54,-58,3 4 5
6374,11,10,3356,2323,1544,1616,-68,-59,-53,-56,3 4 5
6375,11,10,2995,3220,1494,1507,-67,-58,-53,-56,3 4 5
6376,11,10,3283,2298,1429,1504,-67,-57,-52,-57,3 4 5
6377,11,10,3300,2560,1507,1064,-69,-57,-52,-57,3 4 5
6378,11,10,3225,2326,1544,1585,-69,-60,-54,-58,3 4 5
6379,11,10,3574,2366,1554,1507,-69,-56,-55,-56,3 4 5
6380,11,10,3797,2169,1426,1463,-67,-56,-53,-57,3 4 5
6381,11,10,3874,2157,1494,420,-67,-56,-55,-58,3 4 5
6382,11,10,3555,2823,1645,1501,-67,-56,-53,-57,3 4 5
6383,11,10,3408,2435,1573,1498,-67,-57,-55,-57,3 4 5
6384,11,10,3731,2191,1706,1544,-67,-56,-54,-57,3 4 5
6385,11,10,3729,2207,1551,1463,-67,-58,-54,-56,3 4 5
6386,11,10,4338,2257,1651,1510,-67,-60,-53,-57,3 4 5
6387,11,10,4198,2326,1516,1582,-68,-60,-52,-57,3 4 5
6388,11,10,3909,2313,1568,1548,-67,-57,-52,-56,3 4 5
6389,11,10,3870,2282,1663,1698,-68,-60,-53,-56,3 4 5
6390,11,10,3668,2173,1622,1613,-68,-60,-53,-56,3 4 5
6391,11,10,3698,2269,1601,1579,-68,-61,-52,-57,3 4 5
6392,11,10,3794,2201,1623,1585,-68,-60,-53,-57,3 4 5
6393,11,10,3762,2366,1690,1291,-68,-60,-53,-57,3 4 5
6394,11,10,4338,2373,1624,1579,-67,-58,-52,-56,3 4 5
6395,11,10,4842,2298,1558,1582,-68,-61,-53,-57,3 4 5
6396,11,10,4936,2291,1629,1413,-68,-61,-53,-57,3 4 5
6397,11,10,4870,2013,1498,1123,-68,-61,-52,-57,3 4 5
6398,11,10,4491,2204,1535,743,-68,-61,-53,-58,3 4 5
6399,11,10,3879,2091,1491,1003,-67,-61,-53,-58,3 4 5
6400,11,10,4022,2079,1738,1579,-68,-60,-53,-58,3 4 5
6401,11,10,4483,2204,1544,1491,-67,-57,-53,-56,3 4 5
6402,11,10,4812,2201,1632,1494,-67,-58,-54,-56,3 4 5
6403,11,10,4465,2216,1669,1551,-68,-58,-53,-56,3 4 5
6404,11,10,3586,2082,1596,1501,-68,-59,-54,-56,3 4 5
6405,11,10,3839,2038,1473,1463,-67,-57,-53,-57,3 4 5
6406,11,10,4045,2173,1685,1298,-68,-57,-53,-58,3 4 5
6407,11,10,3811,2210,1652,827,-67,-57,-53,-58,3 4 5
6408,11,10,4666,2357,1494,855,-67,-57,-53,-56,3 4 5
6409,11,10,5065,2441,1429,1494,-68,-56,-53,-58,3 4 5
6410,11,10,4997,2254,1476,1541,-68,-58,-53,-58,3 4 5
6411,11,10,4725,2332,1435,1544,-67,-58,-53,-57,3 4 5
6412,11,10,4573,2398,1385,1460,-68,-58,-53,-57,3 4 5
6413,11,10,4451,2441,1616,1444,-68,-58,-53,-57,3 4 5
6414,11,10,4425,2635,1641,830,-68,-57,-53,-57,3 4 5
6415,11,10,4528,2710,1652,1266,-68,-57,-52,-57,3 4 5
6416,11,10,4554,2676,1594,1387,-68,-57,-53,-57,3 4 5
6417,11,10,4519,2623,1655,1125,-68,-57,-53,-57,3 4 5
6418,11,10,3874,2595,1657,1003,-68,-57,-53,-56,3 4 5
6419,11,10,3834,2354,1657,1498,-68,-56,-53,-57,3 4 5
6420,11,10,3940,2023,1623,1582,-68,-59,-53,-57,3 4 5
6421,11,10,4573,2023,1632,1548,-66,-56,-53,-57,3 4 5
6422,11,10,4687,2544,1632,1585,-68,-58,-53,-57,3 4 5
6423,11,10,4577,2676,1629,1551,-68,-58,-53,-57,3 4 5
6424,11,10,4707,2513,1585,1504,-68,-59,-53,-57,3 4 5
6425,11,10,3658,2516,1741,947,-67,-57,-53,-56,3 4 5
6426,11,10,3321,2670,1655,1544,-67,-57,-55,-57,3 4 5
6427,11,10,3527,2354,1645,1551,-67,-56,-54,-58,3 4 5
6428,11,10,3492,2569,1608,1535,-66,-55,-52,-57,3 4 5
6429,11,10,3405,2869,1530,909,-66,-55,-53,-57,3 4 5
6430,11,10,3898,2751,1841,1510,-67,-56,-55,-57,3 4 5
6431,11,10,3813,3623,1657,1551,-68,-54,-55,-58,3 4 5
6432,11,10,4341,3902,1666,588,-69,-55,-53,-58,3 4 5
6433,11,10,3455,3373,1591,1391,-69,-57,-52,-60,3 4 5
6434,11,10,3204,2710,1707,1579,-67,-60,-53,-58,3 4 5
6435,11,10,3905,2916,1585,1423,-66,-62,-53,-57,3 4 5
6436,11,10,3729,3054,1544,1548,-67,-55,-53,-58,3 4 5
6437,11,10,3412,2238,1654,497,-67,-58,-54,-57,3 4 5
6438,11,10,3579,2173,1594,1619,-68,-59,-54,-57,3 4 5
6439,11,10,3431,2288,1470,1498,-68,-58,-52,-56,3 4 5
6440,11,10,3565,2285,1554,1498,-67,-57,-53,-56,3 4 5
6441,11,10,3410,2135,1851,1473,-67,-57,-54,-57,3 4 5
6442,11,10,3476,2229,1741,1418,-67,-58,-53,-58,3 4 5
6443,11,10,3455,2269,1739,1426,-67,-59,-53,-58,3 4 5
6444,11,10,3370,2169,1744,1507,-67,-59,-53,-59,3 4 5
6445,11,10,3279,2123,1710,1466,-67,-60,-53,-59,3 4 5
6446,11,10,3347,2232,1851,1379,-67,-60,-53,-59,3 4 5
6447,11,10,3356,2244,1804,1388,-67,-59,-53,-59,3 4 5
6448,11,10,3286,2085,1738,1463,-67,-60,-53,-59,3 4 5
6449,11,10,3342,2054,1710,1391,-68,-59,-53,-58,3 4 5
6450,11,10,3351,2082,1666,1466,-68,-57,-52,-58,3 4 5
6451,11,10,3345,2135,1669,1551,-67,-58,-52,-59,3 4 5
6452,11,10,3555,2210,1791,689,-67,-57,-52,-57,3 4 5
6453,11,10,3532,2794,1498,1005,-67,-57,-53,-56,3 4 5
6454,11,10,3410,2266,1585,1379,-67,-58,-53,-57,3 4 5
6455,11,10,3412,2238,1701,1454,-68,-58,-54,-57,3 4 5
6456,11,10,3560,2332,1666,1501,-68,-57,-54,-56,3 4 5
6457,11,10,3558,2491,1494,1473,-68,-57,-54,-57,3 4 5
6458,11,10,3614,2410,1573,1548,-68,-56,-54,-56,3 4 5
6459,11,10,3417,2082,1573,1460,-68,-56,-54,-57,3 4 5
6460,11,10,3279,2169,1622,1429,-68,-57,-54,-56,3 4 5
6461,11,10,3403,2163,1379,1466,-68,-57,-54,-56,3 4 5
6462,11,10,3283,2023,1603,1463,-67,-59,-53,-57,3 4 5
6463,11,10,3349,2351,1516,1474,-67,-54,-53,-56,3 4 5
6464,11,10,3476,2713,1657,769,-68,-54,-53,-57,3 4 5
6465,11,10,3457,2607,1631,916,-68,-54,-54,-57,3 4 5
6466,11,10,3520,1938,1654,708,-68,-59,-54,-56,3 4 5
6467,11,10,3405,1969,1563,1473,-68,-59,-54,-55,3 4 5
6468,11,10,3417,2238,1725,1513,-68,-57,-54,-55,3 4 5
6469,11,10,3286,2138,1666,1416,-68,-57,-53,-56,3 4 5
6470,11,10,3319,2101,1676,1432,-68,-57,-54,-56,3 4 5
6471,11,10,3345,2207,1594,1429,-68,-56,-53,-55,3 4 5
6472,11,10,3349,2098,1570,1513,-68,-56,-54,-56,3 4 5
6473,11,10,3403,2254,1535,1376,-68,-56,-55,-56,3 4 5
6474,11,10,3436,2285,1591,1429,-68,-56,-54,-56,3 4 5
6475,11,10,3314,2238,1620,1463,-68,-56,-54,-57,3 4 5
6476,11,10,3253,2016,1683,1463,-68,-57,-55,-56,3 4 5
6477,11,10,3326,2019,1585,1423,-68,-57,-55,-57,3 4 5
6478,11,10,3253,2323,1573,1544,-68,-58,-55,-56,3 4 5
6479,11,10,3319,2238,1591,1439,-67,-57,-55,-57,3 4 5
6480,12,3,3188,4312,4160,206,-56,-68,-57,-59,None
6481,12,3,3101,3802,4226,445,-58,-70,-59,-59,None
6482,12,3,3929,3616,4591,241,-57,-68,-58,-60,None
6483,12,3,4866,3835,4229,729,-55,-69,-56,-61,None
6484,12,3,5691,4069,4288,832,-59,-68,-61,-61,None
6485,12,3,4554,3960,4488,651,-63,-67,-58,-63,None
6486,12,3,5572,3060,4232,529,-60,-68,-57,-63,None
6487,12,3,6113,3988,4079,832,-59,-67,-58,-63,None
6488,12,3,5254,4216,4240,866,-60,-68,-57,-61,None
6489,12,3,5576,3963,4554,963,-58,-68,-57,-62,None
6490,12,3,5916,4033,4229,954,-58,-68,-57,-61,None
6491,12,3,4307,4066,4269,801,-61,-71,-58,-61,None
6492,12,3,5023,3832,4319,448,-55,-69,-56,-61,None
6493,12,3,5370,3926,4324,407,-58,-70,-59,-62,None
6494,12,3,5057,3860,4248,604,-59,-68,-58,-62,None
6495,12,3,5676,3637,4738,748,-57,-66,-57,-59,None
6496,12,3,5166,3806,3926,799,-56,-70,-55,-61,None
6497,12,3,3969,4090,4107,708,-58,-70,-60,-60,None
6498,12,3,3457,4137,4157,567,-56,-70,-59,-63,None
6499,12,3,3663,4007,4191,132,-56,-71,-59,-66,None
6500,12,3,3576,4285,4366,-54,-57,-72,-59,-68,None
6501,12,3,3532,3947,4401,333,-56,-71,-57,-65,None
6502,12,3,3810,3841,4366,-55,-57,-74,-59,-68,None
6503,12,3,3576,4041,4110,26,-57,-74,-58,-67,None
6504,12,3,3460,3813,4110,132,-57,-73,-58,-70,None
6505,12,3,3419,4004,4479,330,-57,-72,-57,-68,None
6506,12,3,3488,4066,4632,455,-57,-69,-57,-64,None
6507,12,3,3526,3769,4666,572,-57,-68,-57,-62,None
6508,12,3,3307,4016,4523,544,-57,-68,-57,-63,None
6509,12,3,3566,4048,4366,677,-55,-68,-56,-64,None
6510,12,3,3726,4160,4391,948,-56,-69,-58,-64,None
6511,12,3,3535,4363,4279,473,-56,-69,-59,-62,None
6512,12,3,3579,4751,4191,1385,-56,-71,-58,-62,None
6513,12,3,3654,4547,4193,1394,-57,-71,-59,-62,None
6514,12,3,3735,4233,4319,1385,-57,-73,-59,-61,None
6515,12,3,3648,4294,4134,337,-57,-73,-59,-62,None
6516,12,3,3648,4547,4029,354,-57,-72,-59,-63,None
6517,12,3,3613,4404,4219,391,-57,-72,-58,-64,None
6518,12,3,3582,3588,4391,508,-57,-72,-59,-63,None
6519,12,3,3648,3591,4191,473,-58,-74,-59,-65,None
6520,12,3,3569,4116,4366,763,-58,-71,-58,-63,None
6521,12,3,3623,4137,4191,219,-57,-69,-58,-61,None
6522,12,3,3526,4092,4699,322,-57,-71,-57,-66,None
6523,12,3,3420,4179,4376,651,-57,-70,-58,-60,None
6524,12,3,3338,3916,4713,544,-57,-70,-57,-60,None
6525,12,3,3613,4146,4706,260,-56,-68,-57,-62,None
6526,12,3,3341,3930,4735,419,-57,-68,-57,-62,None
6527,12,3,3341,3818,4538,223,-58,-69,-58,-65,None
6528,12,3,3813,4048,4438,241,-58,-70,-58,-66,None
6529,12,3,3488,3894,4357,412,-59,-71,-58,-64,None
6530,12,3,3460,4366,4588,473,-59,-71,-57,-61,None
6531,12,3,3260,4298,4616,717,-59,-73,-57,-64,None
6532,12,3,3344,4316,4188,450,-60,-72,-57,-63,None
6533,12,3,3491,4207,4541,330,-59,-75,-57,-63,None
6534,12,3,3566,3879,4226,251,-58,-74,-57,-66,None
6535,12,3,4085,3804,4132,254,-57,-71,-57,-64,None
6536,12,3,3423,3882,3932,326,-57,-71,-57,-62,None
6537,12,3,3028,3841,4126,360,-57,-72,-58,-65,None
6538,12,3,3498,3732,3841,135,-57,-74,-58,-63,None
6539,12,3,2761,4095,4307,407,-57,-72,-56,-62,None
6540,12,3,2763,4003,4494,535,-57,-71,-57,-62,None
6541,12,3,3103,3755,4230,732,-57,-70,-58,-62,None
6542,12,3,2782,3644,4291,682,-57,-70,-58,-62,None
6543,12,3,2993,3895,4233,526,-57,-70,-59,-62,None
6544,12,3,2730,3726,4119,526,-57,-70,-58,-62,None
6545,12,3,3119,3785,4188,519,-56,-67,-57,-61,None
6546,12,3,2773,3813,3923,491,-58,-68,-58,-63,None
6547,12,3,3112,3703,3913,454,-57,-68,-58,-64,None
6548,12,3,3110,3648,3810,435,-57,-67,-58,-61,None
6549,12,3,3073,3504,3891,338,-56,-66,-58,-61,None
6550,12,3,3251,3766,4170,223,-56,-67,-58,-63,None
6551,12,3,3266,3820,4170,360,-56,-67,-56,-60,None
6552,12,3,3138,4137,4066,179,-57,-68,-57,-63,None
6553,12,3,2982,3708,4085,294,-57,-68,-57,-63,None
6554,12,3,3141,3844,4279,298,-57,-67,-57,-62,None
6555,12,3,3216,3759,4257,302,-57,-68,-58,-61,None
6556,12,3,3685,3705,4619,766,-57,-69,-57,-63,None
6557,12,3,3973,3675,4554,838,-57,-69,-57,-64,None
6558,12,3,3813,3736,4601,848,-57,-69,-57,-64,None
6559,12,3,3910,3823,4626,848,-57,-70,-57,-65,None
6560,12,3,3813,3823,4513,566,-57,-69,-58,-67,None
6561,12,3,4044,4038,4404,601,-57,-70,-58,-65,None
6562,12,3,4229,4057,4260,376,-55,-70,-57,-65,None
6563,12,3,4154,3907,4438,485,-56,-69,-58,-67,None
6564,12,3,4235,3790,4354,199,-57,-70,-57,-67,None
6565,12,3,3451,4015,4404,360,-57,-69,-58,-64,None
6566,12,3,3766,4430,3954,260,-57,-70,-59,-63,None
6567,12,3,3657,4320,4205,485,-58,-70,-58,-61,None
6568,12,3,3723,3818,4533,502,-56,-71,-57,-64,None
6569,12,3,4232,3729,4598,547,-55,-70,-55,-67,None
6570,12,3,4188,3759,4632,685,-55,-71,-56,-65,None
6571,12,3,3701,3851,4626,691,-55,-71,-56,-62,None
6572,12,3,3563,4062,4444,654,-56,-71,-57,-64,None
6573,12,3,3729,4083,4577,391,-56,-70,-57,-64,None
6574,12,3,3916,3998,4441,298,-56,-71,-57,-66,None
6575,12,3,3760,4125,4554,337,-57,-70,-58,-64,None
6576,12,3,3491,3991,4366,363,-56,-70,-57,-63,None
6577,12,3,3498,4160,4076,407,-57,-69,-57,-64,None
6578,12,3,3454,4139,4345,341,-57,-70,-58,-63,None
6579,12,3,3294,4151,4326,398,-57,-70,-59,-63,None
6580,12,3,3504,4146,4154,410,-57,-69,-58,-63,None
6581,12,3,3266,4094,4322,438,-57,-70,-58,-62,None
6582,12,3,3541,4158,4432,363,-56,-70,-57,-64,None
6583,12,3,3701,4092,100000,424,-56,-70,-200,-63,None
6584,12,3,3663,3870,100000,483,-57,-71,-200,-63,None
6585,12,3,3651,4137,4513,869,-57,-70,-57,-64,None
6586,12,3,3616,3898,4316,723,-56,-70,-57,-64,None
6587,12,3,3732,4057,4437,743,-56,-70,-57,-65,None
6588,12,3,3879,4137,4434,569,-56,-69,-57,-65,None
6589,12,3,3913,4116,4357,595,-56,-69,-57,-65,None
6590,12,3,3966,3961,4608,537,-56,-69,-57,-64,None
6591,12,3,3957,3900,4582,274,-56,-70,-57,-65,None
6592,12,3,3919,4188,4591,279,-56,-69,-57,-66,None
6593,12,3,3616,3937,4584,180,-56,-70,-57,-64,None
6594,12,3,3563,4041,4594,241,-56,-70,-57,-61,None
6595,12,3,3416,3954,4603,504,-57,-70,-57,-62,None
6596,12,3,3555,3818,4551,457,-56,-70,-56,-60,None
6597,12,3,3648,4010,4770,825,-56,-70,-56,-60,None
6598,12,3,3535,4038,100000,991,-57,-70,-200,-61,None
6599,12,3,3541,4123,4269,1038,-57,-71,-57,-63,None
6600,12,9,3813,3798,1631,838,-71,-63,-54,-48,3 4 5
6601,12,9,3229,4917,1655,766,-72,-66,-56,-50,3 4 5
6602,12,9,3466,5951,1683,723,-72,-68,-58,-51,3 4 5
6603,12,9,4041,2988,1507,677,-75,-62,-57,-49,3 4 5
6604,12,9,3619,2326,1573,801,-76,-65,-58,-49,3 4 5
6605,12,9,3223,1992,1537,771,-74,-63,-56,-50,3 4 5
6606,12,9,3251,2332,1476,1066,-74,-64,-58,-50,3 4 5
6607,12,9,4088,2513,1523,1119,-75,-65,-57,-49,3 4 5
6608,12,9,3423,2520,1570,1032,-72,-63,-56,-51,3 4 5
6609,12,9,3529,2491,1624,1072,-72,-64,-56,-51,3 4 5
6610,12,9,3223,2351,1638,1079,-74,-65,-57,-50,3 4 5
6611,12,9,3260,2410,1624,506,-73,-63,-56,-49,3 4 5
6612,12,9,3335,2282,1680,565,-73,-63,-56,-49,3 4 5
6613,12,9,3998,1999,1645,328,-76,-66,-57,-50,3 4 5
6614,12,9,4154,2607,1470,1119,-74,-63,-58,-50,3 4 5
6615,12,9,3648,4376,1758,766,-74,-64,-58,-50,3 4 5
6616,12,9,4507,7751,1633,1185,-75,-67,-59,-49,3 4 5
6617,12,9,3795,7198,1624,804,-73,-66,-56,-49,3 4 5
6618,12,9,3616,5039,1673,1147,-74,-64,-57,-49,3 4 5
6619,12,9,4051,3848,1687,546,-74,-62,-56,-49,3 4 5
6620,12,9,4069,2751,1537,501,-71,-64,-57,-49,3 4 5
6621,12,9,4423,2907,1619,651,-72,-67,-57,-50,3 4 5
6622,12,9,4660,2757,1570,560,-76,-69,-57,-49,3 4 5
6623,12,9,4126,2559,1598,483,-73,-64,-56,-49,3 4 5
6624,12,9,4528,2618,1666,873,-79,-62,-58,-49,3 4 5
6625,12,9,4629,3082,1596,882,-80,-66,-57,-50,3 4 5
6626,12,9,4441,2353,1568,649,-77,-62,-56,-49,3 4 5
6627,12,9,4357,3260,1626,710,-74,-66,-58,-50,3 4 5
6628,12,9,4248,2962,1734,726,-76,-64,-56,-50,3 4 5
6629,12,9,4123,4608,1730,648,-75,-66,-55,-50,3 4 5
6630,12,9,4235,4191,1523,798,-73,-64,-55,-50,3 4 5
6631,12,9,3732,2644,1716,677,-74,-66,-55,-49,3 4 5
6632,12,9,3804,3382,1657,417,-72,-62,-57,-49,3 4 5
6633,12,9,3485,2520,1720,445,-72,-61,-55,-49,3 4 5
6634,12,9,3879,3182,1638,251,-72,-62,-55,-48,3 4 5
6635,12,9,4119,3613,1530,424,-70,-61,-58,-49,3 4 5
6636,12,9,3723,3269,1662,593,-72,-58,-58,-49,3 4 5
6637,12,9,3582,3388,1624,443,-72,-59,-57,-49,3 4 5
6638,12,9,3619,3291,1612,1113,-72,-60,-57,-49,3 4 5
6639,12,9,3679,2751,1699,835,-71,-62,-56,-49,3 4 5
6640,12,9,3563,2798,1713,476,-72,-62,-55,-49,3 4 5
6641,12,9,3616,3154,1816,591,-71,-64,-55,-49,3 4 5
6642,12,9,3766,3035,1671,910,-71,-64,-55,-49,3 4 5
6643,12,9,4238,3645,1631,723,-70,-63,-56,-49,3 4 5
6644,12,9,3579,2985,1603,1160,-70,-62,-55,-49,3 4 5
6645,12,9,3538,2944,1741,483,-71,-62,-55,-49,3 4 5
6646,12,9,3535,2798,1598,562,-71,-62,-55,-49,3 4 5
6647,12,9,3498,2791,1704,593,-72,-62,-56,-49,3 4 5
6648,12,9,3535,3377,1680,537,-72,-62,-56,-49,3 4 5
6649,12,9,3682,2794,1598,483,-71,-62,-56,-49,3 4 5
6650,12,9,3563,3407,1652,562,-71,-62,-56,-49,3 4 5
6651,12,9,3651,3294,1589,544,-71,-62,-56,-49,3 4 5
6652,12,9,3654,3457,1716,760,-71,-64,-55,-49,3 4 5
6653,12,9,3544,3488,1755,726,-71,-65,-56,-49,3 4 5
6654,12,9,3507,3560,1720,426,-71,-63,-56,-50,3 4 5
6655,12,9,3535,3451,1631,438,-71,-62,-56,-49,3 4 5
